,weight_class_col_0,weight_class_col_1,weight_class_col_2,weight_class_col_3,weight_class_col_4,weight_class_col_5,weight_class_col_6,weight_class_col_7,fighter1,fighter2,winner,stance_col_0_fighter1,stance_col_1_fighter1,stance_col_2_fighter1,stance_col_3_fighter1,stance_col_4_fighter1,stance_col_5_fighter1,stance_col_6_fighter1,stance_col_7_fighter1,height_fighter1,weight_fighter1,reach_fighter1,wins_fighter1,losses_fighter1,draws_fighter1,SLpM_fighter1,Str_Acc_fighter1,SApM_fighter1,Str_Dep_fighter1,TD_Avg_fighter1,TD_Acc_fighter1,TD_Def_fighter1,Sub_Avg_fighter1,stance_col_0_fighter2,stance_col_1_fighter2,stance_col_2_fighter2,stance_col_3_fighter2,stance_col_4_fighter2,stance_col_5_fighter2,stance_col_6_fighter2,stance_col_7_fighter2,height_fighter2,weight_fighter2,reach_fighter2,wins_fighter2,losses_fighter2,draws_fighter2,SLpM_fighter2,Str_Acc_fighter2,SApM_fighter2,Str_Dep_fighter2,TD_Avg_fighter2,TD_Acc_fighter2,TD_Def_fighter2,Sub_Avg_fighter2,winner_en
83,0,0,0,1,0,0,0,0,Vince Morales,Benito Lopez,Benito Lopez,1,0,0,0,0,0,0,0,170.18,135,177.8,9,4,0,4.84,39,3.76,56,0.0,0,55,0.0,0,0,0,1,0,0,0,0,177.8,135,185.42000000000002,10,1,0,4.49,44,4.8,58,0.0,0,78,0.3,1
84,0,0,0,0,0,0,1,0,Thiago Santos,Jon Jones,Jon Jones,1,0,0,0,0,0,0,0,187.96,205,193.04,21,7,0,4.44,47,2.19,57,0.83,40,68,0.1,1,0,0,0,0,0,0,0,193.04,205,213.36,25,1,0,4.31,57,2.03,65,1.9,46,95,0.5,1
85,0,0,0,0,0,1,0,0,Holly Holm,Amanda Nunes,Amanda Nunes,0,1,0,0,0,0,0,0,172.72,135,175.26,12,5,0,2.82,34,2.83,57,0.55,31,79,0.1,1,0,0,0,0,0,0,0,172.72,135,175.26,18,4,0,4.62,51,2.87,56,1.73,38,80,0.6,1
86,0,0,1,0,0,0,0,0,Ben Askren,Jorge Masvidal,Jorge Masvidal,1,0,0,0,0,0,0,0,180.34,170,185.42000000000002,19,1,0,0.0,0,8.49,9,4.39,50,0,4.4,1,0,0,0,0,0,0,0,180.34,170,187.96,34,13,0,4.17,46,2.95,67,1.73,58,77,0.4,1
87,0,0,0,0,0,0,1,0,Luke Rockhold,Jan Blachowicz,Jan Blachowicz,0,1,0,0,0,0,0,0,190.5,205,195.58,16,5,0,4.18,48,2.43,56,0.67,30,68,1.1,1,0,0,0,0,0,0,0,187.96,205,198.12,24,8,0,3.54,50,3.11,53,1.39,52,60,0.3,1
88,0,0,1,0,0,0,0,0,Diego Sanchez,Michael Chiesa,Michael Chiesa,0,1,0,0,0,0,0,0,177.8,170,182.88,31,12,0,2.75,38,2.91,57,1.62,25,47,0.9,0,1,0,0,0,0,0,0,185.42,170,190.5,16,4,0,2.28,41,2.09,51,3.55,48,66,1.2,1
89,0,0,0,0,1,0,0,0,Gilbert Melendez,Arnold Allen,Arnold Allen,1,0,0,0,0,0,0,0,175.26,145,185.42000000000002,22,8,0,3.44,33,2.53,63,1.64,41,71,0.2,0,1,0,0,0,0,0,0,172.72,145,177.8,15,1,0,3.01,39,1.78,66,1.6,56,70,0.5,1
90,0,0,0,1,0,0,0,0,Nohelin Hernandez,Marlon Vera,Marlon Vera,1,0,0,0,0,0,0,0,177.8,135,180.34,10,3,0,2.61,47,1.19,62,1.78,50,0,0.0,0,0,0,1,0,0,0,0,172.72,135,177.8,14,5,1,3.15,45,3.83,52,0.84,41,67,1.3,1
91,0,0,0,0,0,0,1,0,Randa Markos,Claudia Gadelha,Claudia Gadelha,1,0,0,0,0,0,0,0,162.56,115,160.02,9,8,1,2.8,39,3.13,61,1.51,28,55,0.3,1,0,0,0,0,0,0,0,162.56,115,160.02,17,4,0,3.17,42,4.38,58,3.34,47,58,0.8,1
92,0,0,0,1,0,0,0,0,Alejandro Perez,Song Yadong,Song Yadong,1,0,0,0,0,0,0,0,167.64000000000001,135,170.18,22,8,1,3.52,35,2.94,64,0.52,20,73,0.1,1,0,0,0,0,0,0,0,172.72,135,170.18,15,4,0,4.28,41,2.75,68,1.44,100,100,1.0,1
93,0,0,0,0,0,0,1,0,Jack Marshman,Edmen Shahbazyan,Edmen Shahbazyan,1,0,0,0,0,0,0,0,182.88,185,185.42000000000002,23,9,0,2.64,28,3.54,57,0.0,0,20,0.0,1,0,0,0,0,0,0,0,187.96,185,187.96,10,0,0,3.89,58,2.29,56,7.71,40,75,0.9,1
94,0,0,1,0,0,0,0,0,Ismail Naurdiev,Chance Rencountre,Chance Rencountre,1,0,0,0,0,0,0,0,177.8,170,187.96,18,3,0,2.8,57,0.63,67,1.0,66,76,0.5,0,1,0,0,0,0,0,0,187.96,170,190.5,14,3,0,0.8,16,2.87,49,1.85,28,16,0.5,1
95,0,0,0,0,0,1,0,0,Pannie Kianzad,Julia Avila,Julia Avila,1,0,0,0,0,0,0,0,170.18,135,167.64000000000001,12,5,0,2.34,42,3.29,57,0.68,25,100,0.7,1,0,0,0,0,0,0,0,170.18,135,172.72,7,1,0,3.27,40,2.2,60,0.0,0,50,0.0,1
96,0,0,1,0,0,0,0,0,Junior Dos Santos,Francis Ngannou,Francis Ngannou,1,0,0,0,0,0,0,0,193.04,238,195.58,21,6,0,4.76,48,3.09,58,0.33,55,80,0.1,1,0,0,0,0,0,0,0,193.04,250,210.82,14,3,0,2.15,37,1.97,48,0.0,0,71,0.5,1
97,0,0,0,0,0,0,1,0,Jussier Formiga,Joseph Benavidez,Joseph Benavidez,1,0,0,0,0,0,0,0,165.1,125,170.18,23,6,0,1.38,38,2.23,65,1.95,39,86,0.6,0,1,0,0,0,0,0,0,162.56,125,165.1,28,5,0,3.46,33,2.52,63,1.53,31,65,0.6,1
98,0,0,1,0,0,0,0,0,Anthony Rocco Martin,Demian Maia,Demian Maia,1,0,0,0,0,0,0,0,182.88,170,185.42000000000002,16,5,0,2.69,37,2.49,59,0.75,25,54,1.0,0,1,0,0,0,0,0,0,185.42,170,182.88,27,9,0,1.71,42,1.92,64,2.58,25,65,1.0,1
99,0,0,1,0,0,0,0,0,Roosevelt Roberts,Vinc Pichel,Vinc Pichel,1,0,0,0,0,0,0,0,185.42,155,187.96,8,1,0,3.23,53,2.71,48,2.5,63,55,0.7,1,0,0,0,0,0,0,0,177.8,155,182.88,12,2,0,3.29,45,2.55,56,4.0,60,22,0.4,1
100,0,0,1,0,0,0,0,0,Polo Reyes,Drew Dober,Drew Dober,1,0,0,0,0,0,0,0,180.34,155,180.34,8,7,0,6.09,36,5.45,60,0.0,0,38,0.0,0,1,0,0,0,0,0,0,172.72,155,177.8,21,9,0,4.44,39,4.14,53,0.96,17,62,0.1,1
101,0,0,0,0,0,0,1,0,Alonzo Menifield,Paul Craig,Alonzo Menifield,1,0,0,0,0,0,0,0,182.88,205,193.04,9,0,0,5.07,48,2.0,49,0.0,0,80,0.0,1,0,0,0,0,0,0,0,190.5,205,193.04,11,4,0,1.92,46,2.8,46,1.65,18,50,1.4,0
102,0,0,0,1,0,0,0,0,Ricardo Ramos,Journey Newson,Ricardo Ramos,1,0,0,0,0,0,0,0,167.64000000000001,135,175.26,13,2,0,3.08,40,3.26,59,1.77,63,75,0.5,1,0,0,0,0,0,0,0,165.1,135,170.18,9,2,0,2.53,30,2.67,66,0.0,0,0,1.0,0
103,0,0,0,0,0,0,1,0,Eryk Anders,Vinicius Moreira,Eryk Anders,0,1,0,0,0,0,0,0,185.42,205,190.5,12,4,0,2.89,48,4.06,49,1.73,40,75,0.1,1,0,0,0,0,0,0,0,193.04,205,193.04,9,3,0,3.38,61,5.32,38,3.24,18,0,2.2,0
104,0,0,1,0,0,0,0,0,Jared Gordon,Dan Moret,Jared Gordon,1,0,0,0,0,0,0,0,175.26,155,172.72,15,3,0,6.29,54,3.81,59,3.05,39,50,0.0,0,1,0,0,0,0,0,0,182.88,155,185.42000000000002,13,6,0,2.67,43,3.56,43,1.25,27,45,0.4,0
105,0,0,0,0,0,0,1,0,Dalcha Lungiambula,Dequan Townsend,Dalcha Lungiambula,1,0,0,0,0,0,0,0,172.72,205,193.04,10,1,0,2.99,74,1.22,56,5.61,66,0,0.0,1,0,0,0,0,0,0,0,190.5,205,200.66,21,9,0,1.22,43,2.99,25,0.0,0,33,0.0,0
106,0,0,0,0,0,0,1,0,Amanda Ribas,Emily Whitmire,Amanda Ribas,1,0,0,0,0,0,0,0,160.02,115,167.64000000000001,7,1,0,2.93,51,0.98,72,4.19,40,0,4.2,1,0,0,0,0,0,0,0,165.1,115,160.02,4,3,0,2.84,31,2.95,55,1.18,66,66,0.6,0
107,0,0,1,0,0,0,0,0,Maurice Greene,Junior Albini,Maurice Greene,1,0,0,0,0,0,0,0,200.66,258,203.2,8,3,0,5.56,44,4.07,54,0.0,0,66,0.7,1,0,0,0,0,0,0,0,190.5,264,187.96,14,6,0,3.98,51,6.08,52,1.54,37,100,0.0,0
108,0,0,0,0,1,0,0,0,Chan Sung Jung,Renato Moicano,Chan Sung Jung,1,0,0,0,0,0,0,0,170.18,145,182.88,15,5,0,4.25,39,3.77,60,0.81,41,75,0.6,1,0,0,0,0,0,0,0,180.34,145,182.88,13,3,1,5.53,46,3.69,66,1.16,54,76,0.4,0
109,0,0,1,0,0,0,0,0,Randy Brown,Bryan Barberena,Randy Brown,1,0,0,0,0,0,0,0,190.5,170,198.12,11,3,0,3.48,47,2.56,55,0.85,41,77,0.5,0,1,0,0,0,0,0,0,182.88,170,182.88,14,7,0,5.65,48,5.0,44,0.26,33,47,0.3,0
110,0,0,0,1,0,0,0,0,Andre Ewell,Anderson Dos Santos,Andre Ewell,0,1,0,0,0,0,0,0,172.72,135,190.5,15,5,0,3.19,39,3.17,59,0.34,100,58,0.0,1,0,0,0,0,0,0,0,165.1,135,177.8,20,8,0,2.7,26,5.23,56,1.0,20,80,0.5,0
111,0,0,0,1,0,0,0,0,Andrea Lee,Montana De La Rosa,Andrea Lee,1,0,0,0,0,0,0,0,167.64000000000001,125,175.26,11,2,0,5.33,56,2.31,74,1.33,40,65,0.7,1,0,0,0,0,0,0,0,170.18,125,172.72,10,5,0,2.49,31,3.28,47,2.69,33,50,2.3,0
112,0,0,0,0,0,0,1,0,Kevin Holland,Alessio Di Chirico,Kevin Holland,1,0,0,0,0,0,0,0,190.5,185,205.74,16,4,0,4.35,54,2.74,55,1.21,40,50,1.0,1,0,0,0,0,0,0,0,182.88,185,187.96,12,3,0,3.37,44,3.14,60,2.38,55,80,0.0,0
113,0,0,0,0,1,0,0,0,Dan Ige,Kevin Aguilar,Dan Ige,1,0,0,0,0,0,0,0,170.18,145,180.34,12,2,0,4.15,49,3.07,61,2.73,34,54,1.0,1,0,0,0,0,0,0,0,170.18,145,185.42000000000002,17,2,0,3.78,36,4.22,54,0.25,50,86,0.0,0
114,0,0,0,0,0,0,1,0,Ashley Yoder,Syuri Kondo,Ashley Yoder,0,1,0,0,0,0,0,0,170.18,115,175.26,7,4,0,3.13,42,3.23,51,1.2,40,64,0.6,1,0,0,0,0,0,0,0,162.56,115,167.64000000000001,6,3,0,5.4,44,7.22,58,0.0,0,83,0.3,0
115,0,0,1,0,0,0,0,0,Luis Pena,Matt Wiman,Luis Pena,0,1,0,0,0,0,0,0,190.5,155,190.5,7,1,0,3.8,46,2.59,50,1.34,28,50,0.7,1,0,0,0,0,0,0,0,177.8,155,172.72,16,8,0,3.41,50,3.55,52,2.34,37,61,1.7,0
116,0,0,1,0,0,0,0,0,Jairzinho Rozenstruik,Allen Crowder,Jairzinho Rozenstruik,1,0,0,0,0,0,0,0,193.04,242,198.12,8,0,0,3.8,74,2.98,35,0.0,0,66,0.0,1,0,0,0,0,0,0,0,190.5,245,193.04,10,4,0,2.95,51,2.95,56,1.85,33,100,1.2,0
117,0,0,0,1,0,0,0,0,Molly McCann,Ariane Lipski,Molly McCann,1,0,0,0,0,0,0,0,162.56,125,157.48,9,2,0,6.07,50,4.31,71,1.62,30,50,0.8,1,0,0,0,0,0,0,0,160.02,125,170.18,11,5,0,4.03,28,6.43,49,0.5,100,40,0.0,0
118,0,0,0,0,0,0,1,0,Deron Winn,Eric Spicely,Deron Winn,1,0,0,0,0,0,0,0,167.64000000000001,185,177.8,6,0,0,11.27,46,7.2,51,0.0,0,0,0.0,1,0,0,0,0,0,0,0,185.42,185,185.42000000000002,12,6,0,3.71,45,5.72,55,1.31,20,75,1.0,0
119,0,0,0,1,0,0,0,0,Henry Cejudo,Marlon Moraes,Henry Cejudo,1,0,0,0,0,0,0,0,162.56,135,162.56,15,2,0,3.82,44,2.73,65,2.16,35,90,0.2,1,0,0,0,0,0,0,0,167.64000000000001,135,170.18,22,6,1,3.41,38,3.63,58,0.3,16,66,0.6,0
120,0,0,0,1,0,0,0,0,Valentina Shevchenko,Jessica Eye,Valentina Shevchenko,0,1,0,0,0,0,0,0,165.1,125,167.64000000000001,18,3,0,3.02,49,2.16,62,1.94,51,77,0.4,1,0,0,0,0,0,0,0,167.64000000000001,125,167.64000000000001,14,7,0,3.51,36,3.36,60,0.51,50,56,0.7,0
121,0,0,1,0,0,0,0,0,Tony Ferguson,Donald Cerrone,Tony Ferguson,1,0,0,0,0,0,0,0,180.34,155,193.04,26,3,0,5.81,45,3.75,63,0.56,42,75,1.4,1,0,0,0,0,0,0,0,185.42,155,185.42000000000002,36,12,0,4.35,46,4.18,54,1.22,36,73,1.3,0
122,0,0,0,1,0,0,0,0,Petr Yan,Jimmie Rivera,Petr Yan,0,0,0,1,0,0,0,0,170.18,135,170.18,13,1,0,5.76,45,3.42,66,1.54,46,85,0.3,1,0,0,0,0,0,0,0,162.56,135,172.72,22,4,0,4.1,40,3.88,61,0.7,23,95,0.0,0
123,0,0,1,0,0,0,0,0,Blagoy Ivanov,Tai Tuivasa,Blagoy Ivanov,0,1,0,0,0,0,0,0,180.34,250,185.42000000000002,18,2,0,3.56,36,4.44,56,0.55,100,100,0.0,0,1,0,0,0,0,0,0,187.96,264,190.5,10,2,0,4.37,49,3.67,52,0.0,0,66,0.0,0
124,0,0,0,0,0,0,1,0,Tatiana Suarez,Nina Ansaroff,Tatiana Suarez,1,0,0,0,0,0,0,0,165.1,115,167.64000000000001,9,0,0,4.82,65,1.45,48,6.47,62,100,0.6,1,0,0,0,0,0,0,0,165.1,115,162.56,10,6,0,4.81,47,3.55,54,0.29,40,77,0.6,0
125,0,0,0,1,0,0,0,0,Pedro Munhoz,Aljamain Sterling,Aljamain Sterling,1,0,0,0,0,0,0,0,167.64000000000001,135,165.1,18,4,0,5.29,42,6.17,57,0.92,21,81,1.1,1,0,0,0,0,0,0,0,170.18,135,180.34,18,3,0,4.85,50,1.95,66,1.91,29,51,0.8,1
126,0,0,0,0,0,0,1,0,Karolina Kowalkiewicz,Alexa Grasso,Alexa Grasso,1,0,0,0,0,0,0,0,160.02,115,162.56,13,5,0,5.57,39,5.58,57,0.11,14,83,0.0,1,0,0,0,0,0,0,0,165.1,115,167.64000000000001,11,2,0,5.79,41,3.78,65,0.24,50,63,0.5,1
127,0,0,0,0,1,0,0,0,Ricardo Lamas,Calvin Kattar,Calvin Kattar,1,0,0,0,0,0,0,0,172.72,145,180.34,19,8,0,2.88,45,2.66,59,1.63,32,47,1.0,1,0,0,0,0,0,0,0,180.34,145,182.88,20,3,0,5.06,42,6.35,55,0.61,33,80,0.0,1
128,0,0,0,0,0,0,1,0,Angela Hill,Yan Xiaonan,Yan Xiaonan,1,0,0,0,0,0,0,0,160.02,115,162.56,9,7,0,5.73,50,5.24,65,0.42,36,72,0.1,1,0,0,0,0,0,0,0,165.1,115,160.02,11,1,0,6.85,40,4.22,64,0.25,50,66,0.0,1
129,0,0,0,0,0,0,1,0,Bevon Lewis,Darren Stewart,Darren Stewart,1,0,0,0,0,0,0,0,190.5,185,200.66,6,2,0,4.71,45,2.79,58,0.0,0,100,0.0,1,0,0,0,0,0,0,0,182.88,185,187.96,10,4,0,2.76,43,2.54,55,1.46,41,67,0.0,1
130,0,0,0,1,0,0,0,0,Grigorii Popov,Eddie Wineland,Eddie Wineland,0,0,0,1,0,0,0,0,170.18,135,172.72,13,2,0,5.62,36,7.56,56,0.0,0,100,0.0,1,0,0,0,0,0,0,0,170.18,135,175.26,24,13,1,3.41,29,3.51,70,0.28,28,86,0.1,1
131,0,0,0,1,0,0,0,0,Joanne Calderwood,Katlyn Chookagian,Katlyn Chookagian,1,0,0,0,0,0,0,0,167.64000000000001,125,165.1,13,4,0,6.1,48,4.34,52,1.82,57,60,0.6,1,0,0,0,0,0,0,0,175.26,125,172.72,12,2,0,4.28,32,4.68,62,0.0,0,56,0.1,1
132,0,0,0,0,0,0,1,0,Alexander Gustafsson,Anthony Smith,Anthony Smith,1,0,0,0,0,0,0,0,195.57999999999998,205,200.66,18,6,0,4.02,40,3.44,51,1.56,39,85,0.4,1,0,0,0,0,0,0,0,193.04,205,193.04,32,14,0,3.06,47,4.28,44,0.41,26,51,0.8,1
133,0,0,0,0,0,0,1,0,Jimi Manuwa,Aleksandar Rakic,Aleksandar Rakic,1,0,0,0,0,0,0,0,185.42,205,200.66,17,6,0,3.43,54,3.97,49,0.53,18,70,0.4,1,0,0,0,0,0,0,0,193.04,205,198.12,12,1,0,5.25,52,1.63,50,1.29,60,88,0.0,1
134,0,0,0,0,1,0,0,0,Chris Fishgold,Makwan Amirkhani,Makwan Amirkhani,1,0,0,0,0,0,0,0,172.72,145,172.72,18,3,1,2.53,31,2.53,53,4.55,50,33,1.5,0,1,0,0,0,0,0,0,177.8,145,182.88,15,3,0,1.62,47,1.62,61,3.47,48,57,1.6,1
135,0,0,1,0,0,0,0,0,Damir Hadzovic,Christos Giagos,Christos Giagos,1,0,0,0,0,0,0,0,175.26,155,177.8,13,5,0,3.0,46,3.0,66,0.68,60,40,0.2,1,0,0,0,0,0,0,0,177.8,155,180.34,17,8,0,3.05,40,2.73,49,2.74,42,50,0.4,1
136,0,0,0,0,1,0,0,0,Sung Bin Jo,Daniel Teymur,Daniel Teymur,1,0,0,0,0,0,0,0,182.88,145,182.88,9,1,0,1.4,33,2.67,51,1.0,33,83,1.0,1,0,0,0,0,0,0,0,165.1,145,175.26,7,3,0,3.32,46,3.89,57,0.61,18,58,0.0,1
137,0,0,1,0,0,0,0,0,Rostem Akman,Sergey Khandozhko,Sergey Khandozhko,0,0,0,1,0,0,0,0,177.8,170,182.88,6,1,0,2.6,39,4.0,59,2.0,40,83,0.0,1,0,0,0,0,0,0,0,185.42,170,187.96,27,5,1,4.0,40,2.6,61,1.0,16,60,0.0,1
138,0,0,0,0,0,1,0,0,Tonya Evinger,Lina Lansberg,Lina Lansberg,1,0,0,0,0,0,0,0,170.18,135,177.8,19,8,0,1.16,42,4.02,38,0.93,30,33,0.9,1,0,0,0,0,0,0,0,170.18,135,165.1,9,4,0,3.57,58,4.33,46,0.6,27,42,0.2,1
139,0,0,1,0,0,0,0,0,Stevie Ray,Leonardo Santos,Leonardo Santos,0,1,0,0,0,0,0,0,177.8,155,177.8,22,9,0,3.46,44,2.61,54,0.71,55,55,0.7,1,0,0,0,0,0,0,0,182.88,155,190.5,17,4,1,2.4,41,2.58,61,1.1,25,86,0.4,1
140,0,0,1,0,0,0,0,0,Nick Hein,Frank Camacho,Frank Camacho,0,1,0,0,0,0,0,0,167.64000000000001,155,167.64000000000001,14,5,0,2.65,35,3.61,59,0.86,33,83,0.0,1,0,0,0,0,0,0,0,177.8,170,185.42000000000002,22,7,0,6.85,46,7.16,52,1.22,45,78,0.0,1
141,0,0,0,0,0,1,0,0,Duda Santana,Bea Malecki,Bea Malecki,1,0,0,0,0,0,0,0,170.18,145,185.42000000000002,3,1,0,6.01,39,2.72,73,6.44,60,0,0.0,1,0,0,0,0,0,0,0,175.26,135,187.96,3,0,0,2.72,26,6.01,60,0.0,0,40,4.3,1
142,0,0,0,0,0,0,1,0,Darko Stosic,Devin Clark,Devin Clark,1,0,0,0,0,0,0,0,182.88,205,193.04,13,3,0,2.86,46,2.83,59,2.26,38,83,0.0,1,0,0,0,0,0,0,0,182.88,205,190.5,10,3,0,3.28,54,2.85,41,2.92,37,77,0.2,1
143,0,0,1,0,0,0,0,0,Danilo Belluardo,Joel Alvarez,Joel Alvarez,0,1,0,0,0,0,0,0,182.88,155,187.96,12,4,0,1.76,65,2.58,53,4.07,100,0,0.0,1,0,0,0,0,0,0,0,190.5,155,195.58,16,2,0,2.55,33,3.44,54,0.0,0,0,0.0,1
144,0,0,1,0,0,0,0,0,Kevin Lee,Rafael Dos Anjos,Rafael Dos Anjos,1,0,0,0,0,0,0,0,175.26,170,195.58,17,5,0,3.84,42,3.18,51,3.27,42,73,0.9,0,1,0,0,0,0,0,0,172.72,170,177.8,29,12,0,3.57,45,3.28,62,1.89,39,60,0.7,1
145,0,0,0,0,0,0,1,0,Antonio Carlos Junior,Ian Heinisch,Ian Heinisch,1,0,0,0,0,0,0,0,187.96,185,200.66,11,3,0,1.97,45,1.94,52,3.78,44,53,1.0,1,0,0,0,0,0,0,0,180.34,185,182.88,13,2,0,3.33,50,2.61,55,0.62,12,63,0.6,1
146,0,0,0,0,0,1,0,0,Megan Anderson,Felicia Spencer,Felicia Spencer,1,0,0,0,0,0,0,0,182.88,145,182.88,9,4,0,1.65,43,3.71,33,0.0,0,50,0.0,1,0,0,0,0,0,0,0,167.64000000000001,145,172.72,7,1,0,3.26,51,6.79,43,0.82,10,0,0.8,1
147,0,0,1,0,0,0,0,0,Derrick Krantz,Vicente Luque,Vicente Luque,1,0,0,0,0,0,0,0,177.8,170,182.88,24,12,0,2.07,37,4.03,50,3.18,50,0,0.8,1,0,0,0,0,0,0,0,180.34,170,190.5,17,6,1,5.19,55,4.72,53,0.95,50,64,1.1,1
148,0,0,1,0,0,0,0,0,Nik Lentz,Charles Oliveira,Charles Oliveira,1,0,0,0,0,0,0,0,172.72,155,172.72,30,10,2,3.47,50,3.09,49,3.59,34,44,1.3,1,0,0,0,0,0,0,0,177.8,155,187.96,27,8,0,3.18,50,3.01,54,2.8,43,58,2.8,1
149,0,0,1,0,0,0,0,0,Austin Hubbard,Davi Ramos,Davi Ramos,1,0,0,0,0,0,0,0,177.8,155,180.34,10,3,0,2.93,37,4.2,44,0.0,0,57,0.0,1,0,0,0,0,0,0,0,167.64000000000001,155,177.8,10,2,0,3.47,43,2.79,58,3.19,52,0,1.0,1
150,0,0,0,0,0,1,0,0,Sijara Eubanks,Aspen Ladd,Aspen Ladd,1,0,0,0,0,0,0,0,162.56,135,170.18,5,3,0,4.64,37,3.24,60,2.33,53,60,0.0,1,0,0,0,0,0,0,0,167.64000000000001,135,167.64000000000001,8,1,0,5.52,55,4.99,47,2.29,80,66,1.7,1
151,0,0,1,0,0,0,0,0,Desmond Green,Charles Jourdain,Desmond Green,0,1,0,0,0,0,0,0,177.8,155,185.42000000000002,23,8,0,3.7,46,2.51,69,1.62,50,75,0.0,0,0,0,1,0,0,0,0,175.26,155,175.26,9,2,0,3.67,37,5.2,45,0.0,0,0,0.0,0
152,0,0,1,0,0,0,0,0,Michel Pereira,Danny Roberts,Michel Pereira,1,0,0,0,0,0,0,0,185.42,170,185.42000000000002,23,9,0,3.36,54,1.12,50,0.0,0,0,0.0,0,1,0,0,0,0,0,0,185.42,170,187.96,16,5,0,3.36,42,3.11,54,0.0,0,54,0.4,0
153,0,0,0,0,1,0,0,0,Grant Dawson,Michael Trizano,Grant Dawson,0,0,0,1,0,0,0,0,177.8,145,182.88,14,1,0,3.76,46,2.51,45,5.23,45,50,2.1,1,0,0,0,0,0,0,0,180.34,155,180.34,9,1,0,3.02,53,2.11,63,0.4,50,80,0.8,0
154,0,0,0,0,0,0,1,0,Ed Herman,Patrick Cummins,Ed Herman,1,0,0,0,0,0,0,0,185.42,205,195.58,25,14,0,3.18,48,3.1,44,2.36,51,60,1.3,1,0,0,0,0,0,0,0,187.96,205,193.04,10,7,0,4.26,50,3.35,55,4.49,41,28,0.1,0
155,0,0,0,0,0,0,1,0,Zak Cummings,Trevin Giles,Zak Cummings,0,1,0,0,0,0,0,0,182.88,185,190.5,23,6,0,2.63,32,2.87,52,0.84,28,66,0.8,1,0,0,0,0,0,0,0,182.88,185,187.96,11,2,0,3.25,61,1.36,70,1.95,100,72,0.0,0
156,0,0,0,0,1,0,0,0,Julio Arce,Julian Erosa,Julio Arce,0,1,0,0,0,0,0,0,170.18,145,177.8,16,3,0,4.76,38,2.68,69,0.48,28,93,0.7,0,1,0,0,0,0,0,0,185.42,145,187.96,22,9,0,4.18,45,5.04,50,0.83,60,58,0.8,0
157,0,0,0,0,0,0,1,0,Jessica Andrade,Rose Namajunas,Jessica Andrade,1,0,0,0,0,0,0,0,154.94,115,157.48,20,7,0,6.55,51,5.28,51,3.21,58,76,0.5,1,0,0,0,0,0,0,0,165.1,115,165.1,9,4,0,3.95,42,3.88,59,2.17,55,46,0.9,0
158,0,0,0,0,0,0,1,0,Jared Cannonier,Anderson Silva,Jared Cannonier,0,0,0,1,0,0,0,0,180.34,185,195.58,12,4,0,3.62,51,2.76,67,0.2,33,44,0.0,0,1,0,0,0,0,0,0,187.96,185,195.58,34,10,0,3.04,62,1.98,61,0.52,77,69,0.8,0
159,0,0,0,0,1,0,0,0,Alexander Volkanovski,Jose Aldo,Alexander Volkanovski,1,0,0,0,0,0,0,0,167.64000000000001,145,180.34,20,1,0,6.11,59,2.49,62,2.78,38,72,0.5,1,0,0,0,0,0,0,0,170.18,145,177.8,28,5,0,3.45,44,3.14,65,0.67,65,92,0.2,0
160,0,0,1,0,0,0,0,0,Laureano Staropoli,Thiago Alves,Laureano Staropoli,1,0,0,0,0,0,0,0,185.42,170,180.34,9,1,0,5.03,31,4.23,59,0.5,100,66,0.0,1,0,0,0,0,0,0,0,175.26,170,177.8,28,14,0,3.72,41,3.37,62,0.71,60,62,0.3,0
161,0,0,0,0,0,1,0,0,Irene Aldana,Bethe Correia,Irene Aldana,1,0,0,0,0,0,0,0,175.26,135,172.72,10,5,0,5.84,39,6.26,61,0.34,50,93,0.2,1,0,0,0,0,0,0,0,165.1,135,162.56,10,4,1,4.55,44,4.16,60,0.42,21,85,0.0,0
162,0,0,0,0,0,0,1,0,Ryan Spann,Rogerio Nogueira,Ryan Spann,1,0,0,0,0,0,0,0,195.57999999999998,205,200.66,16,5,0,3.6,46,2.58,52,0.84,50,66,2.5,0,1,0,0,0,0,0,0,187.96,205,190.5,23,9,0,2.39,34,2.27,60,0.67,44,62,0.8,0
163,0,0,1,0,0,0,0,0,Thiago Moises,Kurt Holobaugh,Thiago Moises,1,0,0,0,0,0,0,0,175.26,155,177.8,12,4,0,2.96,45,3.38,57,1.22,36,68,1.5,1,0,0,0,0,0,0,0,180.34,155,177.8,17,7,0,4.51,42,4.28,46,0.97,36,45,0.7,0
164,0,0,1,0,0,0,0,0,Warlley Alves,Sergio Moraes,Warlley Alves,1,0,0,0,0,0,0,0,180.34,170,182.88,14,3,0,3.16,46,3.75,51,1.06,44,80,0.8,1,0,0,0,0,0,0,0,182.88,170,182.88,14,6,1,2.38,42,3.43,62,1.22,40,75,0.5,0
165,0,0,1,0,0,0,0,0,Clay Guida,BJ Penn,Clay Guida,1,0,0,0,0,0,0,0,170.18,155,177.8,35,16,0,2.45,33,2.46,65,3.32,37,69,0.7,1,0,0,0,0,0,0,0,175.26,155,177.8,16,14,2,2.76,48,3.2,56,1.19,55,74,0.5,0
