,Unnamed: 0,first_name,last_name,nick_name,height,weight,reach,stance,wins,losses,draws,fighter_url,full_name,SLpM,Str_Acc,SApM,Str_Dep,TD_Avg,TD_Acc,TD_Def,Sub_Avg
2881,2881,Andre,Soukhamthath,The Asian Sensation,"5' 9""",135 lbs.,"70.0""",Orthodox,13,8,0,http://ufcstats.com/fighter-details/d0e50a3d1b250708,Andre Soukhamthath,2.77,44%,4.31,49%,1.25,53%,58%,0.2
2882,2882,Bobby,Southworth,,"6' 2""",205 lbs.,--,Orthodox,10,6,0,http://ufcstats.com/fighter-details/aee8eecfc4bfb1e7,Bobby Southworth,0.99,39%,1.38,65%,3.98,78%,64%,1.3
2883,2883,Jacare,Souza,Jacare,"6' 1""",185 lbs.,"72.0""",Orthodox,26,7,0,http://ufcstats.com/fighter-details/7a703c565ccaa18f,Jacare Souza,2.71,47%,2.81,62%,2.70,40%,60%,1.5
2884,2884,Kevin,Souza,Kevin,"6' 0""",145 lbs.,"74.0""",Orthodox,19,4,0,http://ufcstats.com/fighter-details/6c7020b859c7a3ce,Kevin Souza,4.65,44%,2.91,58%,0.00,0%,50%,0.0
2885,2885,Livinha,Souza,The Brazilian Gangsta,"5' 3""",115 lbs.,"63.0""",Orthodox,13,2,0,http://ufcstats.com/fighter-details/dab8cfbb6b1db10a,Livinha Souza,1.79,37%,3.45,62%,3.35,50%,25%,1.9
2886,2886,Charon,Spain,,"5' 9""",155 lbs.,--,,6,7,0,http://ufcstats.com/fighter-details/c278e8843b8abfec,Charon Spain,0.00,0%,0.00,0%,0.00,0%,0%,0.0
2887,2887,Chris,Spang,The Kiss,"6' 2""",170 lbs.,--,Orthodox,5,2,0,http://ufcstats.com/fighter-details/411d012af19ecb59,Chris Spang,1.83,36%,1.95,60%,0.00,0%,50%,0.9
2888,2888,Andreas,Spang,Sweet Swede,"6' 1""",185 lbs.,--,,6,1,0,http://ufcstats.com/fighter-details/b9eb5b4ed07d1525,Andreas Spang,0.00,0%,0.00,0%,0.00,0%,0%,0.0
2889,2889,Ryan,Spann,Superman,"6' 5""",205 lbs.,"79.0""",Orthodox,16,5,0,http://ufcstats.com/fighter-details/a67f5afa8d6a1b80,Ryan Spann,3.60,46%,2.58,52%,0.84,50%,66%,2.5
2890,2890,Ron,Sparks,The Monster,"6' 5""",265 lbs.,--,,8,1,0,http://ufcstats.com/fighter-details/743fd9080892501d,Ron Sparks,0.00,0%,0.00,0%,0.00,0%,0%,0.0
2891,2891,Tommy,Speer,,"5' 10""",170 lbs.,"71.0""",Orthodox,19,5,0,http://ufcstats.com/fighter-details/1411c630ba711b64,Tommy Speer,2.56,51%,5.12,35%,2.02,33%,33%,0.0
2892,2892,Patrick,Speight,,"6' 1""",170 lbs.,--,Orthodox,7,3,0,http://ufcstats.com/fighter-details/ae4650eb56ab6a11,Patrick Speight,0.00,0%,0.00,0%,0.00,0%,0%,0.0
2893,2893,Sean,Spencer,Black Magic,"5' 10""",170 lbs.,"75.0""",,12,6,0,http://ufcstats.com/fighter-details/ab850a77a0fa487d,Sean Spencer,4.24,32%,4.02,60%,0.14,33%,68%,0.0
2894,2894,Felicia,Spencer,FeeNom,"5' 6""",145 lbs.,"68.0""",Orthodox,7,1,0,http://ufcstats.com/fighter-details/39d91e95949de3d9,Felicia Spencer,3.26,51%,6.79,43%,0.82,10%,0%,0.8
2895,2895,Sam,Spengler,The Ram,"5' 11""",185 lbs.,--,Orthodox,4,2,0,http://ufcstats.com/fighter-details/221b2a3070c7ce3e,Sam Spengler,3.27,62%,3.27,54%,1.75,11%,75%,1.8
2896,2896,Nick,Sperling,,--,135 lbs.,--,,3,4,0,http://ufcstats.com/fighter-details/7d68f3bec89e08ec,Nick Sperling,1.40,25%,1.40,66%,0.00,0%,0%,0.0
2897,2897,Mario,Sperry,Zen Machine,"6' 2""",205 lbs.,--,Orthodox,13,4,0,http://ufcstats.com/fighter-details/5f2197acaba7d5ef,Mario Sperry,2.81,52%,1.53,47%,2.09,42%,71%,1.4
2898,2898,Eric,Spicely,Zebrinha,"6' 1""",185 lbs.,"73.0""",Orthodox,12,6,0,http://ufcstats.com/fighter-details/b9664eae2ac75262,Eric Spicely,3.71,45%,5.72,55%,1.31,20%,75%,1.0
2899,2899,Waachiim,Spiritwolf,Native Warrior,"5' 8""",170 lbs.,--,,9,8,1,http://ufcstats.com/fighter-details/71caa995674203aa,Waachiim Spiritwolf,10.00,100%,10.00,0%,0.00,0%,0%,0.0
2900,2900,Daniel,Spitz,The Daddy Long Legs,"6' 7""",245 lbs.,"82.0""",Orthodox,6,2,0,http://ufcstats.com/fighter-details/f86cb5f25d545e0e,Daniel Spitz,2.88,39%,4.77,51%,1.18,66%,0%,0.0
2901,2901,Serghei,Spivac,Polar Bear,"6' 3""",260 lbs.,"78.0""",Orthodox,9,1,0,http://ufcstats.com/fighter-details/e2f6b2769aaedd6c,Serghei Spivac,1.20,33%,20.40,39%,0.00,0%,0%,0.0
2902,2902,Daniel,Spohn,Dragon,"6' 4""",205 lbs.,"79.0""",Southpaw,15,6,0,http://ufcstats.com/fighter-details/87f3bbf52e6c9dc9,Daniel Spohn,2.42,49%,1.60,53%,0.00,0%,28%,2.5
2903,2903,Pete,Spratt,The Secret Weapon,"5' 9""",170 lbs.,--,Orthodox,23,21,0,http://ufcstats.com/fighter-details/c3ea8deeba00462b,Pete Spratt,1.63,48%,1.33,55%,0.30,100%,46%,0.3
2904,2904,Austin,Springer,,"5' 8""",145 lbs.,"71.0""",Orthodox,10,3,0,http://ufcstats.com/fighter-details/37cc294027f55e4d,Austin Springer,3.46,63%,2.68,41%,4.24,44%,100%,1.1
2905,2905,Georges,St-Pierre,Rush,"5' 11""",185 lbs.,"76.0""",Orthodox,26,2,0,http://ufcstats.com/fighter-details/6506c1d34da9c013,Georges St-Pierre,3.78,53%,1.40,72%,4.16,74%,83%,1.1
2906,2906,Bobby,Stack,,"5' 9""",155 lbs.,--,Orthodox,8,2,0,http://ufcstats.com/fighter-details/6436029b50a9c255,Bobby Stack,1.00,20%,2.89,34%,7.48,45%,100%,0.0
2907,2907,Andreas,Stahl,Real Steel,"5' 11""",170 lbs.,"73.0""",Orthodox,9,2,0,http://ufcstats.com/fighter-details/69a400af4420cd6a,Andreas Stahl,2.83,37%,4.74,57%,1.55,66%,80%,0.0
2908,2908,Ron,Stallings,The Choir Boy,"6' 2""",170 lbs.,"75.0""",Southpaw,13,8,0,http://ufcstats.com/fighter-details/6dd758d34da8d254,Ron Stallings,3.22,60%,3.26,51%,0.00,0%,71%,0.0
2909,2909,Cody,Stamann,The Spartan,"5' 6""",135 lbs.,"64.0""",Orthodox,18,2,0,http://ufcstats.com/fighter-details/bf7ad5628363eec9,Cody Stamann,4.59,47%,3.29,63%,3.28,51%,86%,0.0
2910,2910,Cristina,Stanciu,Barbie,"5' 3""",115 lbs.,"64.0""",Orthodox,5,2,0,http://ufcstats.com/fighter-details/175852708cb55776,Cristina Stanciu,2.50,50%,3.07,52%,0.85,100%,40%,1.7
2911,2911,Brian,Stann,All American,"6' 1""",205 lbs.,"74.0""",Orthodox,12,6,0,http://ufcstats.com/fighter-details/579fcdfcabd23a7b,Brian Stann,3.28,42%,2.65,59%,0.12,12%,60%,0.3
2912,2912,Josh,Stansbury,The Sandman,"6' 2""",205 lbs.,"74.0""",,8,5,0,http://ufcstats.com/fighter-details/30ea504870f8597b,Josh Stansbury,3.22,54%,3.54,54%,0.00,0%,87%,1.0
2913,2913,Dion,Staring,Soldier,"6' 1""",235 lbs.,--,Orthodox,24,8,0,http://ufcstats.com/fighter-details/289a57039d742bfe,Dion Staring,1.09,37%,5.00,47%,0.00,0%,33%,0.0
2914,2914,Lucas,Stark,,--,155 lbs.,--,,2,5,0,http://ufcstats.com/fighter-details/93e4754d0984c82f,Lucas Stark,1.60,25%,3.20,66%,12.00,100%,0%,0.0
2915,2915,Clifford,Starks,,"6' 0""",185 lbs.,"77.0""",Orthodox,8,2,0,http://ufcstats.com/fighter-details/5abf827d62f98fee,Clifford Starks,1.94,33%,2.49,58%,1.94,100%,60%,0.0
2916,2916,Kalib,Starnes,,"6' 3""",185 lbs.,"74.0""",Orthodox,12,7,1,http://ufcstats.com/fighter-details/c8136ab8aa32c974,Kalib Starnes,2.71,48%,4.43,53%,1.46,33%,25%,0.6
2917,2917,Laureano,Staropoli,Pepi,"6' 1""",170 lbs.,"71.0""",Orthodox,9,1,0,http://ufcstats.com/fighter-details/a12a8314adc1c1c9,Laureano Staropoli,5.03,31%,4.23,59%,0.50,100%,66%,0.0
2918,2918,Damian,Stasiak,Webster,"5' 5""",135 lbs.,"70.0""",Orthodox,10,6,0,http://ufcstats.com/fighter-details/42a7e90605df3c8a,Damian Stasiak,1.86,36%,3.10,52%,2.64,35%,43%,0.6
2919,2919,Adam,Steele,,--,170 lbs.,--,,0,1,0,http://ufcstats.com/fighter-details/16044bd8762cf794,Adam Steele,0.00,0%,0.00,0%,0.00,0%,0%,0.0
2920,2920,Dominique,Steele,Non-Stop Action-Packed,"5' 10""",170 lbs.,"74.0""",Orthodox,14,9,0,http://ufcstats.com/fighter-details/68c11c27d4d56572,Dominique Steele,2.32,49%,2.42,50%,2.95,42%,76%,0.0
2921,2921,Ricky,Steele,The Karate Kid,"5' 9""",135 lbs.,"74.0""",Orthodox,5,0,0,http://ufcstats.com/fighter-details/09a6ed4ee97a5606,Ricky Steele,4.07,70%,2.93,50%,0.00,0%,91%,0.0
2922,2922,Eric,Steenberg,,--,155 lbs.,--,,5,1,0,http://ufcstats.com/fighter-details/377bc9dc0b2745f9,Eric Steenberg,0.00,0%,0.00,0%,0.00,0%,0%,0.0
2923,2923,Steve,Steinbeiss,The Hooligan,"6' 3""",185 lbs.,"75.0""",Orthodox,7,4,0,http://ufcstats.com/fighter-details/0b5b6876c2a4723f,Steve Steinbeiss,3.92,55%,1.86,49%,0.44,50%,58%,0.0
2924,2924,Ray,Steinbeiss,Ipswitch Cobra,"5' 11""",170 lbs.,--,Orthodox,14,7,0,http://ufcstats.com/fighter-details/6000b5ae6c462142,Ray Steinbeiss,0.00,0%,0.00,100%,0.00,0%,0%,0.0
2925,2925,Dmitri,Stepanov,,"6' 3""",217 lbs.,--,Orthodox,0,1,0,http://ufcstats.com/fighter-details/738acab0c6934dd8,Dmitri Stepanov,0.00,0%,0.00,0%,0.00,0%,0%,0.0
2926,2926,Jeremy,Stephens,Lil' Heathen,"5' 8""",145 lbs.,"71.0""",Orthodox,28,16,0,http://ufcstats.com/fighter-details/18968f97ad34f15c,Jeremy Stephens,3.08,40%,2.84,59%,1.11,36%,64%,0.4
2927,2927,Aljamain,Sterling,Funk Master,"5' 7""",135 lbs.,"71.0""",Orthodox,18,3,0,http://ufcstats.com/fighter-details/cb696ebfb6598724,Aljamain Sterling,4.85,50%,1.95,66%,1.91,29%,51%,0.8
2928,2928,Marc,Stevens,,"5' 9""",155 lbs.,--,,14,6,0,http://ufcstats.com/fighter-details/310c4d4b2b32796b,Marc Stevens,0.45,26%,1.79,46%,0.00,0%,0%,0.0
2929,2929,Joe,Stevenson,Daddy,"5' 7""",145 lbs.,"70.0""",Orthodox,31,14,0,http://ufcstats.com/fighter-details/79899ecf62020f6d,Joe Stevenson,2.05,44%,2.44,60%,2.75,44%,39%,2.2
2930,2930,Maia,Stevenson,,"5' 4""",115 lbs.,"62.0""",Orthodox,6,5,0,http://ufcstats.com/fighter-details/2fee10d5cf86bfca,Maia Stevenson,1.57,54%,3.13,33%,3.91,100%,50%,0.0
2931,2931,Luke,Stewart,,"5' 11""",170 lbs.,--,Orthodox,6,3,0,http://ufcstats.com/fighter-details/27b1a406ac171b19,Luke Stewart,3.75,56%,2.34,53%,3.75,33%,50%,1.9
2932,2932,Darren,Stewart,The Dentist,"6' 0""",185 lbs.,"74.0""",Orthodox,10,4,0,http://ufcstats.com/fighter-details/a17ad5a5048e8c3f,Darren Stewart,2.76,43%,2.54,55%,1.46,41%,67%,0.0
2933,2933,Kyle,Stewart,Gunz Up,"6' 0""",170 lbs.,"76.0""",Orthodox,11,3,0,http://ufcstats.com/fighter-details/bb61823f76361297,Kyle Stewart,1.41,35%,2.42,43%,1.32,20%,60%,0.0
2934,2934,Alex,Stiebling,The Brazilian Killa,"6' 2""",205 lbs.,--,Southpaw,18,11,1,http://ufcstats.com/fighter-details/df5a77121ba84a5d,Alex Stiebling,1.47,41%,1.03,57%,0.22,100%,63%,0.9
2935,2935,Tyler,Stinson,The Evolution,"6' 3""",170 lbs.,--,,22,8,0,http://ufcstats.com/fighter-details/2cf520143e76cd2e,Tyler Stinson,2.80,23%,4.60,56%,0.50,100%,0%,0.5
2936,2936,Dan,Stittgen,The Anvil,"6' 1""",170 lbs.,--,Orthodox,7,3,0,http://ufcstats.com/fighter-details/cc3147b49c7d7d92,Dan Stittgen,2.97,46%,4.42,37%,0.78,100%,100%,0.0
2937,2937,Lazar,Stojadinovic,The Bronx Bomber,"5' 7""",145 lbs.,"68.0""",Southpaw,12,5,0,http://ufcstats.com/fighter-details/4d25497994da569c,Lazar Stojadinovic,1.82,29%,1.97,59%,0.00,0%,0%,0.0
2938,2938,Denis,Stojnic,,"6' 0""",245 lbs.,--,Orthodox,9,3,0,http://ufcstats.com/fighter-details/a421465acbe59c77,Denis Stojnic,1.51,23%,6.06,36%,0.00,0%,80%,1.0
2939,2939,Julija,Stoliarenko,,"5' 7""",145 lbs.,"66.0""",,4,4,1,http://ufcstats.com/fighter-details/a78a87d8c2bbb1cb,Julija Stoliarenko,3.80,36%,4.87,59%,0.00,0%,100%,1.0
2940,2940,Ken,Stone,,"5' 8""",135 lbs.,"71.0""",,11,4,0,http://ufcstats.com/fighter-details/fbf0947399d14323,Ken Stone,3.85,49%,2.90,48%,1.24,33%,60%,0.6
2941,2941,Ryan,Stonitsch,,"5' 9""",170 lbs.,--,Southpaw,8,1,0,http://ufcstats.com/fighter-details/8d477c3fbe001f9d,Ryan Stonitsch,2.53,36%,2.53,71%,0.00,0%,0%,0.0
2942,2942,George,Stork,,"5' 10""",185 lbs.,--,,6,4,0,http://ufcstats.com/fighter-details/61dd409cb40d1a55,George Stork,0.00,0%,0.00,0%,0.00,0%,0%,0.0
2943,2943,Rick,Story,The Horror,"5' 9""",170 lbs.,"71.0""",Southpaw,19,9,0,http://ufcstats.com/fighter-details/5b5307450405abf0,Rick Story,3.80,41%,2.17,62%,2.53,48%,63%,0.9
2944,2944,Darko,Stosic,,"6' 0""",205 lbs.,"76.0""",Orthodox,13,3,0,http://ufcstats.com/fighter-details/025f0b1b58fbad01,Darko Stosic,2.86,46%,2.83,59%,2.26,38%,83%,0.0
2945,2945,Greg,Stott,Ranger,"5' 7""",220 lbs.,--,Southpaw,0,1,0,http://ufcstats.com/fighter-details/91181b29be041f1c,Greg Stott,0.00,0%,0.00,0%,0.00,0%,0%,0.0
2946,2946,Curtis,Stout,,"6' 1""",185 lbs.,--,Southpaw,11,12,1,http://ufcstats.com/fighter-details/e09dbbd5fe3f0fe2,Curtis Stout,0.69,67%,3.20,29%,0.00,0%,20%,0.0
2947,2947,Sam,Stout,Hands of Stone,"5' 9""",155 lbs.,"70.0""",Orthodox,21,12,1,http://ufcstats.com/fighter-details/501b07aec9b8fc2d,Sam Stout,4.17,28%,4.08,57%,0.63,38%,77%,0.1
2948,2948,Tim,Stout,,"5' 11""",185 lbs.,--,,12,10,0,http://ufcstats.com/fighter-details/e1a4568fec1fc24f,Tim Stout,0.00,0%,0.00,0%,0.00,0%,0%,0.0
2949,2949,Gennaro,Strangis,,--,--,--,,0,1,0,http://ufcstats.com/fighter-details/495add4fbede0a44,Gennaro Strangis,0.00,0%,0.00,0%,0.00,0%,0%,0.0
2950,2950,Dave,Strasser,,"5' 10""",170 lbs.,--,Orthodox,25,8,4,http://ufcstats.com/fighter-details/980b4e712489098e,Dave Strasser,3.04,45%,1.88,59%,0.72,33%,33%,0.0
2951,2951,Daniel,Straus,,"5' 7""",145 lbs.,--,,24,7,0,http://ufcstats.com/fighter-details/15347cd4cdf01b03,Daniel Straus,4.76,43%,2.99,57%,0.84,15%,81%,1.1
2952,2952,Gerald,Strebendt,The Finishing Machine,"5' 9""",155 lbs.,--,Orthodox,9,7,0,http://ufcstats.com/fighter-details/04f9fe830cf13482,Gerald Strebendt,0.00,0%,4.00,38%,0.00,0%,0%,16.4
2953,2953,Sean,Strickland,Tarzan,"6' 1""",170 lbs.,"76.0""",Orthodox,20,3,0,http://ufcstats.com/fighter-details/0d8011111be000b2,Sean Strickland,4.34,35%,3.62,64%,1.37,57%,81%,0.5
2954,2954,Hans,Stringer,,"6' 3""",205 lbs.,"73.0""",Orthodox,22,7,3,http://ufcstats.com/fighter-details/523f6ad11dbe9b53,Hans Stringer,3.16,61%,2.84,41%,2.40,36%,62%,0.0
2955,2955,Stefan,Struve,Skyscraper,"6' 11""",265 lbs.,"84.0""",Orthodox,33,11,0,http://ufcstats.com/fighter-details/ebc1f40e00e0c481,Stefan Struve,3.01,45%,3.89,47%,0.61,53%,54%,1.8
2956,2956,Josh,Stuart,,"5' 9""",160 lbs.,--,,1,4,0,http://ufcstats.com/fighter-details/601cf40c09090853,Josh Stuart,0.00,0%,0.00,0%,0.00,0%,0%,0.0
2957,2957,Mike,Stumpf,,"5' 10""",170 lbs.,"71.0""",,11,4,0,http://ufcstats.com/fighter-details/c0c36a5b3d5bbdd5,Mike Stumpf,3.34,43%,8.85,47%,1.59,25%,33%,0.8
2958,2958,Kyle,Sturgeon,,"6' 3""",225 lbs.,--,Switch,0,1,0,http://ufcstats.com/fighter-details/d30415ec5e8783cd,Kyle Sturgeon,0.00,0%,0.00,0%,0.00,0%,0%,0.0
2959,2959,Tatiana,Suarez,,"5' 5""",115 lbs.,"66.0""",,9,0,0,http://ufcstats.com/fighter-details/b08012bbe542592a,Tatiana Suarez,4.82,65%,1.45,48%,6.47,62%,100%,0.6
2960,2960,Masanori,Suda,,"5' 9""",183 lbs.,--,Orthodox,22,11,3,http://ufcstats.com/fighter-details/3a7513372f79c8c8,Masanori Suda,1.80,50%,1.20,63%,0.00,0%,60%,0.0
2961,2961,Genki,Sudo,Neo-Samurai,"5' 9""",155 lbs.,--,Orthodox,15,4,2,http://ufcstats.com/fighter-details/99dd0147dc4ef80c,Genki Sudo,1.55,39%,2.23,33%,3.58,60%,50%,4.2
2962,2962,Daisuke,Sugie,Amazon,"5' 6""",160 lbs.,--,Orthodox,10,8,1,http://ufcstats.com/fighter-details/8215e4fe24e8e81b,Daisuke Sugie,0.00,0%,0.22,80%,3.27,50%,0%,3.3
2963,2963,Takashi,Sugiura,,"5' 11""",225 lbs.,--,Southpaw,1,3,0,http://ufcstats.com/fighter-details/06c60fc2c8dcd7bd,Takashi Sugiura,1.37,40%,2.08,53%,1.33,66%,0%,0.0
2964,2964,Naho,Sugiyuma,Sugi Rock,"5' 1""",105 lbs.,--,,12,5,0,http://ufcstats.com/fighter-details/b205d4f2ff44bc89,Naho Sugiyuma,2.59,48%,2.45,71%,2.05,100%,66%,0.0
2965,2965,George,Sullivan,The Silencer,"6' 0""",170 lbs.,"73.0""",Orthodox,17,7,0,http://ufcstats.com/fighter-details/6c7e25571490aa3b,George Sullivan,3.53,39%,2.42,57%,1.37,20%,38%,0.7
2966,2966,Amar,Suloev,,"5' 9""",183 lbs.,--,Orthodox,24,7,0,http://ufcstats.com/fighter-details/7aa88401f93ce836,Amar Suloev,1.98,37%,2.19,70%,0.27,100%,88%,0.3
2967,2967,Magomed,Sultanakhmedov,,"6' 2""",185 lbs.,--,Southpaw,16,5,0,http://ufcstats.com/fighter-details/fe1fdc6be470f773,Magomed Sultanakhmedov,0.00,0%,2.40,42%,9.00,100%,0%,9.0
2968,2968,Justin,Sumter,The Fort,"6' 2""",185 lbs.,"80.0""",Southpaw,7,2,0,http://ufcstats.com/fighter-details/31f9a1f56cbb6ac5,Justin Sumter,2.68,48%,7.64,34%,2.87,100%,0%,0.0
2969,2969,Aji,Susilo,,"5' 10""",155 lbs.,--,,6,4,0,http://ufcstats.com/fighter-details/22af3546bd967280,Aji Susilo,0.00,0%,0.00,0%,0.00,0%,0%,0.0
2970,2970,Jason,Suttie,Nobunaga,"6' 0""",210 lbs.,--,Orthodox,0,1,0,http://ufcstats.com/fighter-details/cc5834a495d1ea08,Jason Suttie,2.07,83%,4.97,36%,0.00,0%,0%,0.0
2971,2971,Joel,Sutton,,"5' 11""",205 lbs.,--,Orthodox,2,4,1,http://ufcstats.com/fighter-details/a6a9ab5a824e8f66,Joel Sutton,0.00,0%,0.00,0%,0.00,0%,0%,0.0
2972,2972,Chad,Sutton,,"6' 1""",185 lbs.,--,,2,2,0,http://ufcstats.com/fighter-details/556347e2b0e33979,Chad Sutton,0.00,0%,0.00,0%,0.00,0%,0%,0.0
2973,2973,Martin,Svensson,Big Swede,"6' 1""",155 lbs.,"72.0""",,14,6,0,http://ufcstats.com/fighter-details/bcad7223af3c19da,Martin Svensson,2.02,38%,5.91,38%,0.00,0%,0%,0.0
2974,2974,Cub,Swanson,,"5' 8""",145 lbs.,"70.0""",Orthodox,25,11,0,http://ufcstats.com/fighter-details/d247691a6c0e9034,Cub Swanson,4.38,49%,3.55,61%,1.12,50%,60%,0.5
2975,2975,Mike,Swick,Quick,"6' 1""",170 lbs.,"77.0""",Orthodox,15,6,0,http://ufcstats.com/fighter-details/9fe85152f351e737,Mike Swick,2.36,37%,2.29,54%,1.06,50%,61%,0.6
2976,2976,Floyd,Sword,,"6' 0""",185 lbs.,--,Orthodox,12,3,0,http://ufcstats.com/fighter-details/5330fe7e4c3af81c,Floyd Sword,0.78,42%,1.57,40%,0.00,0%,33%,0.0
2977,2977,Bentley,Syler,Dr. Bolivia,"5' 4""",125 lbs.,"68.0""",Orthodox,5,1,0,http://ufcstats.com/fighter-details/abd2109bc4cb0291,Bentley Syler,1.30,18%,1.73,79%,0.00,0%,75%,0.0
2978,2978,Kevin,Syler,El Nino Bala,"5' 9""",145 lbs.,"71.0""",Switch,8,0,0,http://ufcstats.com/fighter-details/9094a881a7513de3,Kevin Syler,9.80,75%,5.87,50%,1.00,50%,0%,2.0
2979,2979,Leo,Sylvest,Lethal,"5' 11""",205 lbs.,--,Orthodox,10,26,0,http://ufcstats.com/fighter-details/58a36b4ccf5dc30e,Leo Sylvest,0.00,0%,6.58,27%,0.00,0%,0%,0.0
2980,2980,Tony,Sylvester,,"6' 1""",225 lbs.,--,Southpaw,11,3,0,http://ufcstats.com/fighter-details/87b7df65c30008c4,Tony Sylvester,0.00,0%,10.12,12%,0.00,0%,0%,0.0
2981,2981,Tim,Sylvia,The Maine-iac,"6' 8""",265 lbs.,"80.0""",Orthodox,30,7,0,http://ufcstats.com/fighter-details/2a542ee8a8b83559,Tim Sylvia,4.23,41%,2.61,61%,0.11,100%,75%,0.1
2982,2982,Osamu,Tachihikari,,"6' 5""",300 lbs.,--,Orthodox,0,4,0,http://ufcstats.com/fighter-details/e7bc606d269896aa,Osamu Tachihikari,0.00,0%,0.00,0%,0.00,0%,0%,0.0
2983,2983,Amber,Tackett,,--,115 lbs.,--,,1,3,0,http://ufcstats.com/fighter-details/bb01bc3c57f39b04,Amber Tackett,0.00,0%,0.00,0%,0.00,0%,0%,0.0
2984,2984,Eugenio,Tadeu,,"5' 8""",160 lbs.,--,Orthodox,2,3,0,http://ufcstats.com/fighter-details/f70144caea5c4c80,Eugenio Tadeu,0.00,0%,0.00,0%,0.00,0%,0%,0.0
2985,2985,Justin,Tafa,,--,265 lbs.,--,,3,0,0,http://ufcstats.com/fighter-details/e13abac8089a801a,Justin Tafa,0.00,0%,0.00,0%,0.00,0%,0%,0.0
2986,2986,Khalid,Taha,The Warrior,"5' 5""",135 lbs.,"69.0""",Orthodox,13,2,0,http://ufcstats.com/fighter-details/b4537562f88ac582,Khalid Taha,2.40,59%,2.92,34%,0.00,0%,45%,0.0
2987,2987,Joe,Taimanglo,The Juggernaut,"5' 4""",135 lbs.,--,,23,7,1,http://ufcstats.com/fighter-details/9bf126927843e184,Joe Taimanglo,4.18,42%,4.55,59%,5.45,40%,100%,1.4
2988,2988,Mairbek,Taisumov,Beckan,"5' 9""",155 lbs.,"73.0""",Orthodox,27,5,0,http://ufcstats.com/fighter-details/8f5c8850b2484173,Mairbek Taisumov,2.88,41%,2.02,63%,1.66,77%,87%,0.0
2989,2989,Nobuhiko,Takada,,"6' 0""",220 lbs.,--,Southpaw,2,6,2,http://ufcstats.com/fighter-details/a25b71fe5e31fa97,Nobuhiko Takada,0.31,24%,1.92,39%,1.15,20%,0%,0.0
2990,2990,Yoshiki,Takahashi,Kazuo,"5' 11""",199 lbs.,--,Southpaw,29,25,3,http://ufcstats.com/fighter-details/6420efac0578988b,Yoshiki Takahashi,2.26,51%,6.47,44%,0.00,0%,66%,2.3
2991,2991,Yoko,Takahashi,,"5' 8""",150 lbs.,--,,15,12,2,http://ufcstats.com/fighter-details/01f86e2d604e2f3c,Yoko Takahashi,5.11,54%,8.78,48%,0.00,0%,0%,0.0
2992,2992,Daiju,Takase,,"6' 0""",170 lbs.,--,Southpaw,9,13,2,http://ufcstats.com/fighter-details/4f74c8be51db8a37,Daiju Takase,0.49,30%,1.64,47%,0.84,17%,21%,1.2
2993,2993,Hiroyuki,Takaya,Streetfight Bancho,"5' 6""",139 lbs.,--,Orthodox,16,10,1,http://ufcstats.com/fighter-details/0d16bdb7d32e88e9,Hiroyuki Takaya,3.18,33%,3.16,60%,0.90,45%,66%,0.0
2994,2994,Yoshihiro,Takayama,,"6' 5""",280 lbs.,--,Orthodox,1,4,0,http://ufcstats.com/fighter-details/d856a0080ac09ed7,Yoshihiro Takayama,3.40,54%,5.69,29%,0.67,33%,55%,0.0
2995,2995,Makoto,Takimoto,,"5' 7""",205 lbs.,--,Southpaw,6,5,0,http://ufcstats.com/fighter-details/a7724f51e32e763e,Makoto Takimoto,1.37,39%,1.71,55%,1.48,50%,25%,1.1
2996,2996,Oleg,Taktarov,The Russian Bear,"6' 0""",210 lbs.,--,Orthodox,17,5,2,http://ufcstats.com/fighter-details/1dc56b59cb28425d,Oleg Taktarov,0.00,0%,0.00,0%,0.00,0%,0%,0.0
2997,2997,Nordine,Taleb,,"6' 1""",170 lbs.,"74.0""",Orthodox,15,6,0,http://ufcstats.com/fighter-details/49858bf46dabf6fb,Nordine Taleb,3.74,51%,2.64,67%,2.01,76%,73%,0.0
2998,2998,Tsuyoshi,Tamakairiki,,"6' 0""",220 lbs.,--,Orthodox,0,3,0,http://ufcstats.com/fighter-details/eaa0a728cc91ef60,Tsuyoshi Tamakairiki,0.00,0%,26.67,50%,0.00,0%,0%,0.0
2999,2999,Eli,Tamez,Tomahawk,"5' 7""",135 lbs.,--,,10,0,0,http://ufcstats.com/fighter-details/bfd4d50591033a1f,Eli Tamez,0.00,0%,0.00,0%,0.00,0%,0%,0.0
3000,3000,Kiyoshi,Tamura,,"5' 11""",185 lbs.,--,Southpaw,32,13,3,http://ufcstats.com/fighter-details/30e8b4505f5ccf92,Kiyoshi Tamura,2.44,53%,1.44,60%,0.58,60%,45%,0.2
3001,3001,Akitoshi,Tamura,The Ironman,"5' 9""",135 lbs.,"70.0""",Orthodox,16,11,2,http://ufcstats.com/fighter-details/c95fbc085e17a532,Akitoshi Tamura,3.73,43%,1.94,78%,0.00,0%,20%,1.0
3002,3002,Issei,Tamura,,"5' 5""",135 lbs.,"63.0""",Orthodox,7,4,0,http://ufcstats.com/fighter-details/57bf89d42364d39e,Issei Tamura,1.89,53%,4.58,44%,0.92,25%,33%,0.0
